"Shell factor (1=2020 res stock, 1=2018 com stock)",Table Names,Source,Year,Type,State
0.672762667,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Missouri
0.933291048,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Montana
0.630735414,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Nebraska
0.853725932,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Nevada
0.589555558,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,New Hampshire
0.673572166,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,New Jersey
0.842073376,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,New Mexico
0.610038499,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,New York
0.709989260,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,North Carolina
0.739605283,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,North Dakota
0.750984059,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Ohio
0.762357419,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Oklahoma
0.953535741,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Oregon
0.672896009,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Pennsylvania
0.690129311,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Rhode Island
0.860528266,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,South Carolina
0.722531205,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,South Dakota
0.754838007,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Tennessee
0.782486478,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Texas
0.901172528,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Utah
0.784500472,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Vermont
0.784637437,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Virginia
0.687385874,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Washington
0.660153314,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,West Virginia
0.887507762,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Wisconsin
0.780804288,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2030,Cooling,Wyoming
0.729902620,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Alabama
0.800702725,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Arizona
0.948646734,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Arkansas
0.543666500,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,California
0.851222877,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Colorado
0.602480553,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Connecticut
0.922917947,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Delaware
0.878311011,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,District of Columbia
0.737890046,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Florida
0.818428047,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Georgia
0.959756264,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Idaho
0.927423217,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Illinois
0.767117464,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Indiana
0.496193867,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Iowa
0.691711195,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Kansas
0.617576179,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Kentucky
0.618594684,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Louisiana
1.007283300,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Maine
0.749421623,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Maryland
0.714739633,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Massachusetts
0.663881169,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Michigan
0.962506025,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Minnesota
0.824543931,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Mississippi
0.675221402,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Missouri
0.936701933,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Montana
0.633040553,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Nebraska
0.856846031,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Nevada
0.591710198,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,New Hampshire
0.676033859,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,New Jersey
0.845150889,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,New Mexico
0.612267997,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,New York
0.712584046,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,North Carolina
0.742308307,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,North Dakota
0.753728669,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Ohio
0.765143595,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Oklahoma
0.957020613,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Oregon
0.675355232,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Pennsylvania
0.692651516,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Rhode Island
0.863673226,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,South Carolina
0.725171829,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,South Dakota
0.757596702,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Tennessee
0.785346220,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Texas
0.904466029,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Utah
0.787367573,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Vermont
0.787505040,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Virginia
0.689898052,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Washington
0.662565966,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,West Virginia
0.890751323,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Wisconsin
0.783657882,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2031,Cooling,Wyoming
0.729763067,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Alabama
0.800549635,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Arizona
0.948465358,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Arkansas
0.543562554,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,California
0.851060128,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Colorado
0.602365362,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Connecticut
0.922741490,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Delaware
0.878143082,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,District of Columbia
0.737748966,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Florida
0.818271568,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Georgia
0.959572764,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Idaho
0.927245899,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Illinois
0.766970796,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Indiana
0.496098997,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Iowa
0.691578944,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Kansas
0.617458102,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Kentucky
0.618476412,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Louisiana
1.007090713,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Maine
0.749278337,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Maryland
0.714602979,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Massachusetts
0.663754239,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Michigan
0.962321999,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Minnesota
0.824386283,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Mississippi
0.675092304,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Missouri
0.936522840,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Montana
0.632919520,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Nebraska
0.856682207,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Nevada
0.591597066,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,New Hampshire
0.675904606,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,New Jersey
0.844989301,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,New Mexico
0.612150935,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,New York
0.712447804,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,North Carolina
0.742166382,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,North Dakota
0.753584560,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Ohio
0.764997304,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Oklahoma
0.956837636,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Oregon
0.675226108,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Pennsylvania
0.692519085,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Rhode Island
0.863508096,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,South Carolina
0.725033180,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,South Dakota
0.757451853,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Tennessee
0.785196066,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Texas
0.904293100,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Utah
0.787217033,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Vermont
0.787354473,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Virginia
0.689766148,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Washington
0.662439288,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,West Virginia
0.890581016,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Wisconsin
0.783508051,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2032,Cooling,Wyoming
0.729494735,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Alabama
0.800255276,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Arizona
0.948116610,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Arkansas
0.543362687,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,California
0.850747195,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Colorado
0.602143874,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Connecticut
0.922402200,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Delaware
0.877820192,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,District of Columbia
0.737477697,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Florida
0.817970692,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Georgia
0.959219932,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Idaho
0.926904953,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Illinois
0.766688783,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Indiana
0.495916583,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Iowa
0.691324652,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Kansas
0.617231064,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Kentucky
0.618249000,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Louisiana
1.006720409,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Maine
0.749002830,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Maryland
0.714340222,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Massachusetts
0.663510178,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Michigan
0.961968156,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Minnesota
0.824083158,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Mississippi
0.674844074,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Missouri
0.936178483,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Montana
0.632686797,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Nebraska
0.856367207,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Nevada
0.591379537,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,New Hampshire
0.675656077,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,New Jersey
0.844678601,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,New Mexico
0.611925849,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,New York
0.712185839,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,North Carolina
0.741893489,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,North Dakota
0.753307470,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Ohio
0.764716016,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Oklahoma
0.956485810,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Oregon
0.674977829,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Pennsylvania
0.692264447,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Rhode Island
0.863190587,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,South Carolina
0.724766588,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,South Dakota
0.757173340,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Tennessee
0.784907351,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Texas
0.903960594,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Utah
0.786927576,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Vermont
0.787064965,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Virginia
0.689512523,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Washington
0.662195710,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,West Virginia
0.890253552,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Wisconsin
0.783219957,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2033,Cooling,Wyoming
0.729082604,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Alabama
0.799803168,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Arizona
0.947580968,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Arkansas
0.543055712,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,California
0.850266562,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Colorado
0.601803690,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Connecticut
0.921881085,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Delaware
0.877324263,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,District of Columbia
0.737061056,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Florida
0.817508576,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Georgia
0.958678017,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Idaho
0.926381294,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Illinois
0.766255639,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Indiana
0.495636413,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Iowa
0.690934085,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Kansas
0.616882357,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Kentucky
0.617899717,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Louisiana
1.006151658,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Maine
0.748579677,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Maryland
0.713936652,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Massachusetts
0.663135325,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Michigan
0.961424688,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Minnesota
0.823617589,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Mississippi
0.674462818,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Missouri
0.935649585,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Montana
0.632329358,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Nebraska
0.855883399,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Nevada
0.591045435,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,New Hampshire
0.675274362,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,New Jersey
0.844201396,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,New Mexico
0.611580138,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,New York
0.711783487,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,North Carolina
0.741474353,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,North Dakota
0.752881885,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Ohio
0.764283987,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Oklahoma
0.955945439,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Oregon
0.674596497,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Pennsylvania
0.691873350,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Rhode Island
0.862702924,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,South Carolina
0.724357128,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,South Dakota
0.756745572,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Tennessee
0.784463915,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Texas
0.903449898,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Utah
0.786482998,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Vermont
0.786620310,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Virginia
0.689122980,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Washington
0.661821600,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,West Virginia
0.889750600,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Wisconsin
0.782777474,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2034,Cooling,Wyoming
0.728885990,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Alabama
0.799587483,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Arizona
0.947325431,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Arkansas
0.542909265,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,California
0.850037268,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Colorado
0.601641400,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Connecticut
0.921632479,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Delaware
0.877087673,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,District of Columbia
0.736862291,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Florida
0.817288116,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Georgia
0.958419487,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Idaho
0.926131475,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Illinois
0.766049000,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Indiana
0.495502753,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Iowa
0.690747759,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Kansas
0.616716001,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Kentucky
0.617733087,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Louisiana
1.005880326,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Maine
0.748377806,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Maryland
0.713744123,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Massachusetts
0.662956496,Residential,shell_factors_res_recs2020+aeo2026_rdm.xlsx/clg_proj,2035,Cooling,Michigan
